T,Y,X1,X2,X3,obj
0.011781119966119047,1.8232797438884862,0.6240336808221711,0.2489683956734916,0.03230045376511991,8
-0.9204518587622895,0.1931495571436075,-0.43406676917165776,-0.5167890757254943,0.15060338203289403,8
0.04207290101821118,1.8825283070845233,1.153516367186632,-0.20310122777023684,-0.7471846141388221,8
-0.20173310831673827,1.1830441367017708,0.684794226071442,-0.8563701278145477,-0.03322282902532767,8
-1.0859508357608625,-0.3907438805360123,0.13726123451073236,-1.3318175312986922,0.12235272131587016,8
0.07196908585392077,2.4377367003593484,0.2590979966220442,-0.28057587785475663,0.06059191185922887,8
-0.26070382701403394,1.6309122069671487,0.9622468922899716,-0.31199554755288433,-1.1580712658098142,8
0.15135971047811658,2.98991731345179,1.0600381259573282,0.21523779028087664,-0.5115861722380419,8
-0.7481869596137237,1.2458180152823308,1.1392855045131052,-0.8557951088252428,0.21225835814350855,8
0.8711869649035698,3.9041269092342143,0.8203591466849347,0.2120891796671211,0.6117241280582719,8
0.7625904132657948,-3.1488822956308002,-0.4531463443445973,0.17146556292924792,-0.23105099547341348,9
0.5503602693759313,-3.7412144176916926,-0.21386082373616072,0.24946343384351616,-0.35913930542222045,9
0.15453838577108397,-5.066201347399703,-0.2016159140988396,0.3115778452857353,-0.6711067464628924,9
0.6627103043059431,-3.1013361462576863,-0.5955594481174964,1.2257858753658217,-0.4734409719620232,9
0.6004262269639729,-3.757159127983516,-1.050679801295102,0.7949328574756236,-0.2313415504935242,9
0.9674572109317856,-3.916062278456244,-0.5202629332528907,0.5335586083023379,-0.04283482920907507,9
0.24637634680064815,-4.699445934551267,-1.058910299486862,0.4422126885348239,-0.3320408375058432,9
0.6227069585886329,-3.3684329996893334,-0.6116796781193091,0.9978132455249704,-0.7379585521679368,9
0.4051151797801828,-4.304787337402957,-0.7520052135401736,0.7551109583625368,-0.5224222415271333,9
0.9924047237184821,-3.2324661990410024,-0.1859430514747072,0.1686454441029322,-0.02342045024717053,9
0.0824645473455518,-1.846716422917405,-0.2470549738013773,-0.4685767676004006,0.0008627807333821942,10
0.6403152909807467,-0.3211241903404405,1.2582483703839082,0.02189750644377586,-1.2184922876365185,10
-0.4875912332875757,-2.882461870608024,-0.090868859194209,-0.32676107570119545,0.16294653076565654,10
0.026605366234603273,-2.1636171959728565,-0.6352197903897936,-0.013071600466687983,-0.17357633668349434,10
-0.8723285355742182,-3.983122774562292,0.026385548390975178,-1.2846350812943932,-0.3693653948255587,10
0.08354298942560058,-0.9384002828661967,-0.10032296856991935,0.6967804420758117,-0.5063531823365262,10
-1.237382915905782,-4.729763930425512,-0.508209657668201,-1.4209269255385761,0.02815110703894994,10
0.5457006850570044,-1.3800695382232253,0.45593306566816233,-0.7473360420073525,0.11602742572554119,10
0.2339870478208123,-1.2207488747359845,-0.029850355944042617,-0.20838683397403754,0.4868052458264189,10
-0.4436952226856537,-2.4795163977624464,0.16240830422539854,-0.17520110003527622,-0.12104399576183045,10
-0.3515827708025423,7.534875111686982,1.6443010975455274,-0.5468895976707449,0.4326811679406036,11
-2.206829293349382,3.1518663450569444,1.1850898714762699,-1.9516264490514896,-0.5300717900633986,11
-2.211133083958217,2.7015361274043763,0.9813447190383782,-0.6233618767980319,-1.629443211399988,11
-1.3376848855281678,7.612929211808558,1.3237214900895746,-0.9195790123612537,0.38141727003985354,11
-0.3191526919450981,8.642918580391925,2.497117159017153,-1.3332489714766516,0.8315757439658277,11
-0.7808018125424558,7.280754543832365,2.2993985244543884,-1.5181485395082133,0.331590519710029,11
-1.3989895784620678,5.256271820641073,1.367057560885573,-1.6145831351128508,0.5144835803800347,11
-2.6467547376488287,4.780324895253984,1.9494003566453317,-2.206407140109573,-0.4218873416742201,11
-1.1677784203027788,5.994292191212802,1.2735345105675864,-1.4029593164691645,0.5285836367418157,11
-1.1654025122065896,6.97436846019348,2.0911385821720305,-1.540341086393645,-0.33521601597317197,11
-1.073177992665473,1.1386979769429773,0.21329814805097463,-0.9389707303778887,-0.07996676497802208,12
-1.3916552455063007,-0.44433353021609134,0.07954353636740441,-1.0402747921041657,-0.29059303177464735,12
-0.8549010979798167,1.278914361919633,0.6123350147867154,-0.8820395265705949,0.24844247932433014,12
0.05618579715540121,3.998943068809613,0.8406303474456773,-0.15837224748343487,1.0270509183423533,12
0.06358200474441429,3.9852016087092603,0.961254328170364,-0.4392980684207693,0.7681390054702356,12
0.41039687263300295,4.817438980772731,1.8820305057345412,-0.9360659394606182,0.6324980676174821,12
-0.0773483275032675,1.7060723883052653,0.39042995952905524,-0.5997413698354486,0.307145016899155,12
-0.5735003968445382,0.9091610909152323,0.6542503999456892,-1.1942728906559696,0.038127410078416205,12
0.7337196986818831,4.896095234688076,1.6998794142029827,-0.10243943553154056,-0.21096259490140326,12
-1.4093001792943791,-0.11441915439019587,0.2625791846948544,-0.43409198494965573,-0.49963155729793346,12
-0.8629212915882135,-1.02289785164202,-0.6941902309706742,-0.6942728730421893,0.47581975979040814,13
0.36528187392037126,2.0903214110275705,0.9262844569830153,0.6998912499827041,-0.5945148730921483,13
-0.0358747135473032,1.152343149517534,0.8799054920954751,0.10983689126144575,-0.032674802382839464,13
0.14041359649682394,1.3760013242210687,0.17404368355611902,-0.006397539617977233,-0.12237205266554833,13
-0.5144326686792191,-0.45107530302916055,0.028039142111584314,-0.0896272530266185,-0.7599560597467241,13
-0.6139094505041381,0.37967950427524993,0.3569233213509478,0.011842827364741626,-0.6913924793919218,13
0.21731680072031037,1.0775002391163795,0.2509013976866705,0.13299311356662397,0.21568161858126184,13
-1.2712428768200528,-1.5355188152787114,-0.1661221826119887,-0.5052985328342399,-0.35144771489334997,13
-0.11930602316100973,-0.48039772241890594,0.6308649920927218,-1.044299340567995,0.3428314878742983,13
-0.3974527518419927,-0.5050524921819625,0.7677414092066195,-0.4299259301270586,-0.5045979940954756,13
-1.1136042831437751,2.7600828370705455,-0.5573025596242593,-0.09385563454424495,-0.2823587292770054,14
-0.8390015958733182,3.9233771130017874,-0.2301164253015698,-0.23739908387303643,0.42168891147378845,14
-1.4404272040750228,3.8768613610286313,-0.6337791321290611,-0.5951369167118554,0.6653032153724084,14
-0.4793681429687305,5.406639195779627,-0.2955329866871757,1.4516507375620917,0.18329915283095372,14
-0.805605945036822,3.746004405557051,-0.7169309629421023,-0.10726640521626357,0.2921906554902776,14
-1.275637681234611,3.202501306884435,-0.6279194650696392,0.12402341135242734,-0.35151315865039173,14
-0.6437988754949543,4.635490136393411,-0.5636242758538679,0.5314089271493186,0.5151369684768373,14
-0.6009918387763217,4.90405725845952,0.0652580117067193,-0.1415148670626929,0.3462105076287766,14
-0.310461183600932,6.086740349130587,-0.29003618506936124,1.311624659759536,-0.18577871565259307,14
-0.448575685248283,4.67336746359352,-0.45890353272458234,0.8334056952615763,-0.3594181378913215,14
1.6892999924263452,-2.581326133706021,1.321221871235166,-0.1585384740385138,-0.08879591617599823,15
0.9519027954437712,-3.4167997365647413,-0.16657195324757385,-0.3784603280833907,0.5416732489553409,15
0.969472976009935,-3.9194297404787215,0.7152368291395569,-1.1914021606608585,0.3579138685850936,15
0.3823830750561031,-5.73462735861691,-0.12081674756263122,-1.0958869976156609,0.012664284485702658,15
1.0151993852061387,-4.694557856645316,0.6078210036504204,-0.8206159406481994,-0.09952168064519021,15
0.43582875240779717,-4.339405834684315,0.01954169832438668,-0.8821097723236704,0.8725093401961725,15
1.1994667402807366,-2.2662876738591695,1.1405402632278807,0.0886243464483995,-0.006223704625802225,15
1.250932485431147,-3.3085508527800247,0.15465696697686804,-0.18696544457521927,0.7539517836563189,15
0.8274800900189804,-4.898732575063115,-0.2732657618645033,0.3671640221086072,-0.31214551604328616,15
0.9589227132915051,-4.46827488868655,0.722473360958009,-1.7129829467824929,0.8402285464827656,15
-0.6512505954289808,-2.796142124413501,-2.648114268940361,2.3586463958749895,0.10863277255727842,16
0.5001206475265847,-0.8263573983195591,-3.0386177150979075,2.282602754122592,0.3509308927883922,16
-0.762266006849854,-4.1886245116267125,-2.0768379262068564,0.7332940656171831,-0.36375956283666816,16
-0.4578389595430654,-4.437066994429387,-2.9872401446806536,2.0461578646432717,-0.24063982601395062,16
0.26832343440434675,-2.349246913493528,-2.4092135963754955,1.439856405898277,0.5078485982928025,16
-0.1608976343743417,-3.142347966083629,-2.3830345093437453,1.7832144818299116,-0.1317651349516145,16
0.9078760624234686,-1.5712796295488762,-2.539942188044452,1.4968066187688056,0.8008460942186196,16
-0.15945479554881195,-2.3156994326400056,-1.8344300868182122,1.5862498802251732,-0.011764693792528971,16
0.2795159911355876,-2.4453025485434736,-1.6305217027947805,2.1364469349297135,-0.4532969568270427,16
0.5270682930993106,-0.656681641054436,-1.747761884596189,2.496268534110547,0.043549032328250095,16
0.22899107415578734,-4.0757394808445495,-1.3208409356349278,-0.2716899690332474,0.718725491543606,17
0.7424919553227435,-4.197328853114263,-0.22372974587867522,-0.2825470515197919,-0.02600566548918933,17
0.8953747882495816,-1.9565982152227424,0.7488754000102531,-0.3939232768806429,0.3468733854552358,17
1.26494990785345,-3.0393942448971583,0.5630893455491475,-0.7798328157435426,0.3244975908875541,17
0.9974854947516812,-2.339115017515762,0.9279128068206914,-0.6166571577186791,-0.0629572379526853,17
0.6625154996339262,-3.4189137600376824,0.11433482584150062,-0.17549146830922696,-0.06450407909407245,17
1.1648619989609792,-1.4353997338334485,0.5158044292037753,0.37181729595626684,0.2802191825055463,17
0.4510219214561482,-2.370496905293843,0.6590052669018425,-0.08676514596940521,0.06519711127295978,17
1.0052786289058144,0.07346252148606769,1.0728658997065437,0.32794785848234886,0.07494540950277075,17
0.5695255071648888,-1.8831197711798229,-0.19296671863972858,0.02210735398337374,0.43269957891716604,17
2.120764255540144,-10.756814852395795,-2.560749015740415,2.4035184728856067,-0.06494822524585499,18
1.7329223261118725,-10.886698670061312,-1.5656276529120994,1.367991269177283,-0.7669905057793587,18
1.5340961728382239,-10.950132901601824,-2.5037667965536676,1.5873122990233541,-0.11190580083238355,18
2.3865068617940253,-9.060344545746688,-2.2240054806413223,2.926930361173609,-0.5800214933193442,18
2.778055452094718,-9.31387757151742,-2.491525804955684,2.3834962854401143,-0.8206184481490215,18
1.6808180185616535,-9.835865196508376,-2.264206818235941,2.1228721783989104,0.3091413785682179,18
1.674507934076945,-10.98947282142821,-1.862991558603828,0.9610382800865198,-0.10337629342192457,18
2.137100878496391,-10.701512494646725,-2.8819478875912377,2.1554031127747546,0.3491326922683178,18
2.514838617364208,-8.702928890395114,-2.6634439520252506,2.3449157788672568,0.5103298478378333,18
1.654396241689118,-12.05602413180812,-3.131496400526865,1.5479366088572621,0.23391109435787316,18
-0.909547632129134,2.380139341285477,0.8040652061060265,-0.6280080344879044,-0.3191520389211389,19
-0.8105493782145191,2.950001919230758,0.08900943083791729,0.04147627966873202,0.2597045372546672,19
-0.26314991614242433,5.156857291507541,0.8403831779881169,0.04085152962942579,0.32426222238631985,19
0.4420288450595752,5.37842679582545,0.7108870838549313,-0.07945380960964758,0.8601578274712113,19
-0.9531881925372516,4.9662842947421355,0.4821601455458756,-0.2813010047334501,0.1498607417893386,19
-0.40244985964978486,4.637864363657976,0.18665576285456414,-0.3626390534476144,1.195707194516702,19
-1.8417211751717777,2.118014172565594,0.6583181411293332,-0.47601545217208574,-0.5242671984507493,19
-0.45802648988110894,4.112131468046006,0.6086901084741728,0.05343013577639752,0.5877080442377229,19
0.4807306706472162,5.436516646970809,1.200614441709214,0.11889301982624767,0.5710040435077749,19
-1.2107923381569268,3.285343564088131,0.35527775788574967,-0.42452524938370995,-0.3606512572554447,19
0.2820256805595411,-2.687850232457308,0.582913697267859,-0.699600846757817,0.13445665965236842,20
0.3458325331168502,-2.6013703727488875,0.6662054670185464,-1.2931667528717072,0.4377627514183008,20
0.8823030787230307,-2.8418159075358944,0.4148738001925726,-0.8458292415725066,0.37655993411476063,20
0.39557883268307686,-3.4637310561244927,1.6410542892880824,-1.1482716041419407,-0.32204652377971943,20
0.3051205319551316,-3.9234036154927723,0.3885442040922977,-1.3816501499461715,-0.011197312018606772,20
0.6282137694527035,-3.7348615737184723,0.9365107708408881,-1.1598737818835483,-0.10934619356636437,20
0.225089707180803,-4.6238274082851705,0.8437752211335166,-1.0464984975723262,-0.3268683031274914,20
0.7468499896065531,-1.7746126681724623,0.9523481311461512,-0.3806539347961823,0.16255958371601215,20
1.4977567016772348,-0.3274237887653743,1.1337196835668324,0.5017309937216946,-0.44743305721872617,20
0.6748142637609322,-2.9259252685594,0.6973124994104637,0.130041528569816,-0.5314467993861541,20
